date,adr_usd,local_px,fx,premium_pct
2001-05-25,0.7022,33.5513,47.0200,-1.590
2001-05-29,0.7060,34.7372,47.0200,-4.442
2001-05-30,0.6769,32.5359,47.0000,-2.219
2001-05-31,0.6752,31.3781,47.0000,1.136
2001-06-01,0.6707,31.3097,47.0500,0.789
2001-06-04,0.6338,29.1881,47.0600,2.182
2001-06-05,0.6351,29.0250,47.0000,2.838
2001-06-06,0.6371,29.9916,47.0300,-0.089
2001-06-07,0.6544,29.9475,47.0000,2.701
2001-06-08,0.6486,31.5403,47.0300,-3.290
2001-06-11,0.6525,31.7259,47.0400,-3.251
2001-06-12,0.6850,32.5613,47.0800,-0.963
2001-06-13,0.6921,32.6353,47.0900,-0.139
2001-06-14,0.6516,31.0866,47.0000,-1.487
2001-06-15,0.5996,29.3522,47.0500,-3.881
2001-06-18,0.5850,29.0719,47.0200,-5.381
2001-06-19,0.5965,29.2509,47.0200,-4.122
2001-06-20,0.5860,28.5188,47.0100,-3.412
2001-06-21,0.5860,28.6059,47.0500,-3.625
2001-06-22,0.5627,27.7819,47.0400,-4.724
2001-06-25,0.4967,24.0338,47.0600,-2.742
2001-06-26,0.5241,25.8141,47.0700,-4.439
2001-06-27,0.5250,26.1188,47.0400,-5.445
2001-06-28,0.5239,25.8919,47.0600,-4.780
2001-06-29,0.5246,26.3588,47.0900,-6.273
2001-07-02,0.4856,25.0828,47.1800,-8.653
2001-07-03,0.4688,24.2738,47.1700,-8.908
2001-07-05,0.4684,23.4534,47.1800,-5.777
2001-07-06,0.4620,22.7597,47.1700,-4.247
2001-07-09,0.4629,22.2900,47.1900,-1.989
2001-07-10,0.4742,23.2622,47.1900,-3.803
2001-07-11,0.4742,22.6566,47.2100,-1.190
2001-07-12,0.5213,24.6722,47.2000,-0.278
2001-07-13,0.5044,24.6731,47.2100,-3.490
2001-07-16,0.5156,24.4538,47.2000,-0.473
2001-07-17,0.5044,23.8838,47.1600,-0.405
2001-07-18,0.5237,25.7738,47.1200,-4.256
2001-07-19,0.5391,25.5872,47.1600,-0.642
2001-07-20,0.5477,26.1300,47.1700,-1.129
2001-07-23,0.5327,25.4306,47.1700,-1.192
2001-07-24,0.5248,25.3388,47.1100,-2.424
2001-07-25,0.5263,25.6650,47.1900,-3.225
2001-07-26,0.5303,25.3228,47.2000,-1.163
2001-07-27,0.5370,25.2300,47.1900,0.443
2001-07-30,0.5633,25.4803,47.1900,4.318
2001-07-31,0.6068,27.0619,47.1800,5.784
2001-08-01,0.6160,28.1400,47.1600,3.228
2001-08-02,0.6467,28.8084,47.1100,5.754
2001-08-03,0.6094,28.8975,47.1700,-0.528
2001-08-06,0.6103,28.7231,47.1600,0.209
2001-08-07,0.6073,28.6350,47.1100,-0.083
2001-08-08,0.6090,28.3069,47.1900,1.528
2001-08-09,0.6094,27.8991,47.1800,3.054
2001-08-10,0.5880,26.7019,47.1700,3.875
2001-08-13,0.5815,25.7166,47.1700,6.651
2001-08-14,0.5976,27.0881,47.1500,4.015
2001-08-15,0.5953,27.0881,47.1600,3.646
2001-08-16,0.6028,27.4369,47.1600,3.617
2001-08-17,0.5914,26.9138,47.1700,3.649
2001-08-20,0.5756,26.6391,47.1800,1.951
2001-08-21,0.5790,26.9400,47.1800,1.403
2001-08-22,0.5792,26.9400,47.1800,1.436
2001-08-23,0.5815,26.6044,47.1700,3.092
2001-08-24,0.6131,27.9909,47.1700,3.326
2001-08-27,0.6206,28.8591,47.1900,1.486
2001-08-28,0.6047,28.1381,47.1900,1.414
2001-08-29,0.6126,28.5844,47.1600,1.066
2001-08-30,0.6141,28.9341,47.1800,0.132
2001-08-31,0.6101,28.1063,47.1700,2.398
2001-09-04,0.6246,28.1147,47.2200,4.901
2001-09-05,0.5991,27.1875,47.2000,4.005
2001-09-06,0.5818,26.8894,47.2200,2.174
2001-09-07,0.5850,27.8306,47.2700,-0.636
2001-09-10,0.5768,27.2747,47.3800,0.192
2001-09-17,0.4479,20.3700,47.7700,5.049
2001-09-18,0.4350,20.5941,48.0500,1.497
2001-09-19,0.3675,18.7256,47.9600,-5.874
2001-09-20,0.3469,17.8434,48.0300,-6.628
2001-09-21,0.3186,16.4756,48.0800,-7.033
2001-09-24,0.4050,19.6678,48.0800,-0.991
2001-09-25,0.3891,19.8281,48.9100,-4.028
2001-09-26,0.4260,21.4875,47.9100,-5.014
2001-09-27,0.3825,19.0331,47.9100,-3.715
2001-09-28,0.3975,19.5112,47.9000,-2.412
2001-10-01,0.3891,19.3922,48.0300,-3.636
2001-10-02,0.3881,19.3922,48.0300,-3.868
2001-10-03,0.3797,17.3034,47.9600,5.241
2001-10-04,0.3911,17.5894,48.0400,6.827
2001-10-05,0.3825,17.2838,48.0500,6.340
2001-10-08,0.3705,16.6650,48.0500,6.829
