t,share,adr10,premium,f_skhx,f_skhy,price_pnl,funding_pnl,total_pnl,drawdown
1786820400000,1174.900000,1672.300000,0.423355,0.000000,0.000000,-16.900000,-13.082944,-29.982944,290.788299
1786824000000,1176.000000,1672.900000,0.422534,0.000000,0.000000,-16.400000,-13.082944,-29.482944,290.288299
1786827600000,1176.500000,1674.600000,0.423374,0.000000,0.000000,-17.600000,-13.082944,-30.682944,291.488299
1786831200000,1173.400000,1672.100000,0.425004,0.000000,0.000000,-18.200000,-13.082944,-31.282944,292.088299
1786834800000,1174.400000,1672.400000,0.424046,0.000000,0.000000,-17.500000,-13.082944,-30.582944,291.388299
1786838400000,1173.600000,1673.000000,0.425528,0.000000,0.000000,-18.900000,-13.082944,-31.982944,292.788299
1786842000000,1175.700000,1676.500000,0.425959,0.000000,0.000000,-20.300000,-13.082944,-33.382944,294.188299
1786845600000,1180.100000,1680.200000,0.423778,0.000000,0.000000,-19.600000,-13.082944,-32.682944,293.488299
1786849200000,1183.100000,1685.900000,0.424985,0.000000,0.000000,-22.300000,-13.082944,-35.382944,296.188299
1786852800000,1182.200000,1685.100000,0.425393,0.000000,0.000000,-22.400000,-13.082944,-35.482944,296.288299
1786856400000,1181.300000,1682.100000,0.423940,0.000000,0.000000,-20.300000,-13.082944,-33.382944,294.188299
1786860000000,1184.700000,1683.900000,0.421372,0.000000,0.000000,-18.700000,-13.082944,-31.782944,292.588299
1786863600000,1182.200000,1681.400000,0.422264,0.000000,0.000000,-18.700000,-13.082944,-31.782944,292.588299
1786867200000,1182.800000,1681.400000,0.421542,0.000000,0.000000,-18.100000,-13.082944,-31.182944,291.988299
1786870800000,1178.500000,1677.500000,0.423420,0.000000,0.000000,-18.500000,-13.082944,-31.582944,292.388299
1786874400000,1178.900000,1679.800000,0.424888,0.000000,0.000000,-20.400000,-13.082944,-33.482944,294.288299
1786878000000,1177.400000,1675.600000,0.423136,0.000000,0.000000,-17.700000,-13.082944,-30.782944,291.588299
1786881600000,1171.400000,1667.900000,0.423852,0.000000,0.000000,-16.000000,-13.082944,-29.082944,289.888299
1786885200000,1173.200000,1670.000000,0.423457,0.000000,0.000000,-16.300000,-13.082944,-29.382944,290.188299
1786888800000,1173.900000,1670.700000,0.423205,0.000000,0.000000,-16.300000,-13.082944,-29.382944,290.188299
1786892400000,1176.800000,1674.100000,0.422587,0.000000,0.000000,-16.800000,-13.082944,-29.882944,290.688299
1786896000000,1180.700000,1677.400000,0.420683,0.000000,0.000000,-16.200000,-13.082944,-29.282944,290.088299
1786899600000,1182.300000,1679.500000,0.420536,0.000000,0.000000,-16.700000,-13.082944,-29.782944,290.588299
1786903200000,1179.800000,1680.200000,0.424140,0.000000,0.000000,-19.900000,-13.082944,-32.982944,293.788299
1786906800000,1177.600000,1677.300000,0.424338,0.000000,0.000000,-19.200000,-13.082944,-32.282944,293.088299
1786910400000,1175.600000,1675.800000,0.425485,0.000000,0.000000,-19.700000,-13.082944,-32.782944,293.588299
1786914000000,1175.300000,1673.300000,0.423722,0.000000,0.000000,-17.500000,-13.082944,-30.582944,291.388299
1786917600000,1173.500000,1671.300000,0.424201,0.000000,0.000000,-17.300000,-13.082944,-30.382944,291.188299
1786921200000,1173.600000,1669.000000,0.422120,0.000000,0.000000,-14.900000,-13.082944,-27.982944,288.788299
1786924800000,1182.000000,1676.900000,0.418697,0.000000,0.000000,-14.400000,-13.082944,-27.482944,288.288299
1786928400000,1183.000000,1676.200000,0.416906,0.000000,0.000000,-12.700000,-13.082944,-25.782944,286.588299
1786932000000,1196.700000,1693.600000,0.415225,0.000000,0.000000,-16.400000,-13.082944,-29.482944,290.288299
1786935600000,1205.100000,1706.800000,0.416314,0.000000,0.000000,-21.200000,-13.082944,-34.282944,295.088299
1786939200000,1208.100000,1716.200000,0.420578,0.000000,0.000000,-27.600000,-13.082944,-40.682944,301.488299
1786942800000,1225.300000,1733.400000,0.414674,0.000000,0.000000,-27.600000,-13.082944,-40.682944,301.488299
1786946400000,1220.500000,1731.700000,0.418845,0.000000,0.000000,-30.700000,-13.082944,-43.782944,304.588299
1786950000000,1220.300000,1729.200000,0.417029,0.000000,0.000000,-28.400000,-13.082944,-41.482944,302.288299
1786953600000,1221.800000,1734.000000,0.419218,0.000000,0.000000,-31.700000,-13.082944,-44.782944,305.588299
1786957200000,1218.200000,1726.100000,0.416927,0.000000,0.000000,-27.400000,-13.082944,-40.482944,301.288299
1786960800000,1221.300000,1731.100000,0.417424,0.000000,0.000000,-29.300000,-13.082944,-42.382944,303.188299
1786964400000,1213.100000,1722.800000,0.420163,0.000000,0.000000,-29.200000,-13.082944,-42.282944,303.088299
1786968000000,1208.200000,1719.100000,0.422860,0.000000,0.000000,-30.400000,-13.082944,-43.482944,304.288299
1786971600000,1230.200000,1735.300000,0.410584,0.000000,0.000000,-24.600000,-13.082944,-37.682944,298.488299
1786975200000,1243.800000,1760.400000,0.415340,0.000000,0.000000,-36.100000,-13.082944,-49.182944,309.988299
1786978800000,1234.700000,1753.900000,0.420507,0.000000,0.000000,-38.700000,-13.082944,-51.782944,312.588299
1786982400000,1246.700000,1774.600000,0.423438,0.000000,0.000000,-47.400000,-13.082944,-60.482944,321.288299
1786986000000,1234.800000,1751.500000,0.418448,0.000000,0.000000,-36.200000,-13.082944,-49.282944,310.088299
1786989600000,1222.800000,1723.400000,0.409388,0.000000,0.000000,-20.100000,-13.082944,-33.182944,293.988299
1786993200000,1215.900000,1711.700000,0.407764,0.000000,0.000000,-15.300000,-13.082944,-28.382944,289.188299
1786996800000,1215.500000,1712.000000,0.408474,0.000000,0.000000,-16.000000,-13.082944,-29.082944,289.888299
1787000400000,1224.600000,1720.400000,0.404867,0.000000,0.000000,-15.300000,-13.082944,-28.382944,289.188299
1787004000000,1233.800000,1732.600000,0.404279,0.000000,0.000000,-18.300000,-13.082944,-31.382944,292.188299
1787007600000,1223.000000,1720.300000,0.406623,0.000000,0.000000,-16.800000,-13.082944,-29.882944,290.688299
1787011200000,1248.400000,1744.800000,0.397629,0.000000,0.000000,-15.900000,-13.082944,-28.982944,289.788299
1787014800000,1225.400000,1716.500000,0.400767,0.000000,0.000000,-10.600000,-13.082944,-23.682944,284.488299
1787018400000,1191.700000,1679.300000,0.409163,0.000000,0.000000,-7.100000,-13.082944,-20.182944,280.988299
1787022000000,1185.500000,1679.000000,0.416280,0.000000,0.000000,-13.000000,-13.082944,-26.082944,286.888299
1787025600000,1205.500000,1692.000000,0.403567,0.000000,0.000000,-6.000000,-13.082944,-19.082944,279.888299
1787029200000,1171.200000,1659.300000,0.416752,0.000000,0.000000,-7.600000,-13.082944,-20.682944,281.488299
1787032800000,1180.300000,1671.200000,0.415911,0.000000,0.000000,-10.400000,-13.082944,-23.482944,284.288299
1787036400000,1171.800000,1661.100000,0.417563,0.000000,0.000000,-8.800000,-13.082944,-21.882944,282.688299
1787040000000,1156.300000,1626.200000,0.406382,0.000000,0.000000,10.600000,-13.082944,-2.482944,263.288299
1787043600000,1153.200000,1622.300000,0.406781,0.000000,0.000000,11.400000,-13.082944,-1.682944,262.488299
1787047200000,1153.800000,1627.600000,0.410643,0.000000,0.000000,6.700000,-13.082944,-6.382944,267.188299
1787050800000,1156.200000,1631.700000,0.411261,0.000000,0.000000,5.000000,-13.082944,-8.082944,268.888299
1787054400000,1151.800000,1617.700000,0.404497,0.000000,0.000000,14.600000,-13.082944,1.517056,259.288299
1787058000000,1145.500000,1613.000000,0.408119,0.000000,0.000000,13.000000,-13.082944,-0.082944,260.888299
1787061600000,1118.600000,1573.900000,0.407027,0.000000,0.000000,25.200000,-13.082944,12.117056,248.688299
1787065200000,1123.000000,1577.500000,0.404720,0.000000,0.000000,26.000000,-13.082944,12.917056,247.888299
1787068800000,1120.900000,1573.300000,0.403604,0.000000,0.000000,28.100000,-13.082944,15.017056,245.788299
1787072400000,1110.000000,1556.600000,0.402342,0.000000,0.000000,33.900000,-13.082944,20.817056,239.988299
1787076000000,1111.300000,1554.400000,0.398722,0.000000,0.000000,37.400000,-13.082944,24.317056,236.488299
1787079600000,1108.900000,1554.800000,0.402110,0.000000,0.000000,34.600000,-13.082944,21.517056,239.288299
1787083200000,1107.200000,1555.100000,0.404534,0.000000,0.000000,32.600000,-13.082944,19.517056,241.288299
1787086800000,1102.300000,1548.100000,0.404427,0.000000,0.000000,34.700000,-13.082944,21.617056,239.188299
1787090400000,1094.000000,1538.400000,0.406216,0.000000,0.000000,36.100000,-13.082944,23.017056,237.788299
1787094000000,1096.500000,1534.400000,0.399362,0.000000,0.000000,42.600000,-13.082944,29.517056,231.288299
1787097600000,1081.900000,1526.000000,0.410482,0.000000,0.000000,36.400000,-13.082944,23.317056,237.488299
1787101200000,1096.500000,1542.200000,0.406475,0.000000,0.000000,34.800000,-13.082944,21.717056,239.088299
1787104800000,1085.900000,1526.800000,0.406023,0.000000,0.000000,39.600000,-13.082944,26.517056,234.288299
1787108400000,1081.900000,1518.600000,0.403642,0.000000,0.000000,43.800000,-13.082944,30.717056,230.088299
1787112000000,1077.200000,1511.200000,0.402896,0.000000,0.000000,46.500000,-13.082944,33.417056,227.388299
1787115600000,1073.300000,1508.700000,0.405665,0.000000,0.000000,45.100000,-13.082944,32.017056,228.788299
1787119200000,1149.000000,1608.700000,0.400087,0.000000,0.000000,20.800000,-13.082944,7.717056,253.088299
1787122800000,1170.600000,1641.200000,0.402016,0.000000,0.000000,9.900000,-13.082944,-3.182944,263.988299
1787126400000,1176.200000,1652.100000,0.404608,0.000000,0.000000,4.600000,-13.082944,-8.482944,269.288299
1787130000000,1159.700000,1615.600000,0.393119,0.000000,0.000000,24.600000,-13.082944,11.517056,249.288299
1787133600000,1166.300000,1618.400000,0.387636,0.000000,0.000000,28.400000,-13.082944,15.317056,245.488299
1787137200000,1164.400000,1612.500000,0.384833,0.000000,0.000000,32.400000,-13.082944,19.317056,241.488299
1787140800000,1191.500000,1646.000000,0.381452,0.000000,0.000000,26.000000,-13.082944,12.917056,247.888299
1787144400000,1150.600000,1590.900000,0.382670,0.000000,0.000000,40.200000,-13.082944,27.117056,233.688299
1787148000000,1154.000000,1610.400000,0.395494,0.000000,0.000000,24.100000,-13.082944,11.017056,249.788299
1787151600000,1150.000000,1593.400000,0.385565,0.000000,0.000000,37.100000,-13.082944,24.017056,236.788299
1787155200000,1146.700000,1587.500000,0.384407,0.000000,0.000000,39.700000,-13.082944,26.617056,234.188299
1787158800000,1141.100000,1578.400000,0.383227,0.000000,0.000000,43.200000,-13.082944,30.117056,230.688299
1787162400000,1141.600000,1575.200000,0.379818,0.000000,0.000000,46.900000,-13.082944,33.817056,226.988299
1787166000000,1135.900000,1560.900000,0.374153,0.000000,0.000000,55.500000,-13.082944,42.417056,218.388299
1787169600000,1149.500000,1581.000000,0.375381,0.000000,0.000000,49.000000,-13.082944,35.917056,224.888299
1787173200000,1150.900000,1583.400000,0.375793,0.000000,0.000000,48.000000,-13.082944,34.917056,225.888299
1787176800000,1162.600000,1599.600000,0.375882,0.000000,0.000000,43.500000,-13.082944,30.417056,230.388299
1787180400000,1163.500000,1601.400000,0.376364,0.000000,0.000000,42.600000,-13.082944,29.517056,231.288299
1787184000000,1195.500000,1615.700000,0.351485,0.000000,0.000000,60.300000,-13.082944,47.217056,213.588299
1787187600000,1207.600000,1629.900000,0.349702,0.000000,0.000000,58.200000,-13.082944,45.117056,215.688299
1787191200000,1201.000000,1622.400000,0.350874,0.000000,0.000000,59.100000,-13.082944,46.017056,214.788299
1787194800000,1216.400000,1639.300000,0.347665,0.000000,0.000000,57.600000,-13.082944,44.517056,216.288299
1787198400000,1215.200000,1646.000000,0.354510,0.000000,0.000000,49.700000,-13.082944,36.617056,224.188299
1787202000000,1193.200000,1626.000000,0.362722,0.000000,0.000000,47.700000,-13.082944,34.617056,226.188299
1787205600000,1215.400000,1648.200000,0.356097,0.000000,0.000000,47.700000,-13.082944,34.617056,226.188299
1787209200000,1210.500000,1636.500000,0.351921,0.000000,0.000000,54.500000,-13.082944,41.417056,219.388299
1787212800000,1200.600000,1618.900000,0.348409,0.000000,0.000000,62.200000,-13.082944,49.117056,211.688299
1787216400000,1212.700000,1636.300000,0.349303,0.000000,0.000000,56.900000,-13.082944,43.817056,216.988299
1787220000000,1221.400000,1641.000000,0.343540,0.000000,0.000000,60.900000,-13.082944,47.817056,212.988299
1787223600000,1192.900000,1604.300000,0.344874,0.000000,0.000000,69.100000,-13.082944,56.017056,204.788299
1787227200000,1190.800000,1603.400000,0.346490,0.000000,0.000000,67.900000,-13.082944,54.817056,205.988299
1787230800000,1200.300000,1618.700000,0.348580,0.000000,0.000000,62.100000,-13.082944,49.017056,211.788299
1787234400000,1215.700000,1638.100000,0.347454,0.000000,0.000000,58.100000,-13.082944,45.017056,215.788299
1787238000000,1210.200000,1631.600000,0.348207,0.000000,0.000000,59.100000,-13.082944,46.017056,214.788299
1787241600000,1208.600000,1626.400000,0.345689,0.000000,0.000000,62.700000,-13.082944,49.617056,211.188299
1787245200000,1205.800000,1618.900000,0.342594,0.000000,0.000000,67.400000,-13.082944,54.317056,206.488299
1787248800000,1203.800000,1615.900000,0.342333,0.000000,0.000000,68.400000,-13.082944,55.317056,205.488299
1787252400000,1215.400000,1629.500000,0.340711,0.000000,0.000000,66.400000,-13.082944,53.317056,207.488299
1787256000000,1215.400000,1629.800000,0.340958,0.000000,0.000000,66.100000,-13.082944,53.017056,207.788299
1787259600000,1217.600000,1632.000000,0.340342,0.000000,0.000000,66.100000,-13.082944,53.017056,207.788299
1787263200000,1217.500000,1631.900000,0.340370,0.000000,0.000000,66.100000,-13.082944,53.017056,207.788299
1787266800000,1206.300000,1616.600000,0.340131,0.000000,0.000000,70.200000,-13.082944,57.117056,203.688299
1787270400000,1258.500000,1664.500000,0.322606,0.000000,0.000000,74.500000,-13.082944,61.417056,199.388299
1787274000000,1261.900000,1671.400000,0.324511,0.000000,0.000000,71.000000,-13.082944,57.917056,202.888299
1787277600000,1277.600000,1681.900000,0.316453,0.000000,0.000000,76.200000,-13.082944,63.117056,197.688299
1787281200000,1262.700000,1664.700000,0.318365,0.000000,0.000000,78.500000,-13.082944,65.417056,195.388299
1787284800000,1254.400000,1663.700000,0.326291,0.000000,0.000000,71.200000,-13.082944,58.117056,202.688299
1787288400000,1246.400000,1657.900000,0.330151,0.000000,0.000000,69.000000,-13.082944,55.917056,204.888299
1787292000000,1253.300000,1667.900000,0.330807,0.000000,0.000000,65.900000,-13.082944,52.817056,207.988299
1787295600000,1253.600000,1667.800000,0.330408,0.000000,0.000000,66.300000,-13.082944,53.217056,207.588299
1787299200000,1261.700000,1665.800000,0.320282,0.000000,0.000000,76.400000,-13.082944,63.317056,197.488299
1787302800000,1270.300000,1670.600000,0.315122,0.000000,0.000000,80.200000,-13.082944,67.117056,193.688299
1787306400000,1271.000000,1672.700000,0.316050,0.000000,0.000000,78.800000,-13.082944,65.717056,195.088299
1787310000000,1269.700000,1671.200000,0.316216,0.000000,0.000000,79.000000,-13.082944,65.917056,194.888299
1787313600000,1270.200000,1674.400000,0.318218,0.000000,0.000000,76.300000,-13.082944,63.217056,197.588299
1787317200000,1260.700000,1665.700000,0.321250,0.000000,0.000000,75.500000,-13.082944,62.417056,198.388299
1787320800000,1249.100000,1640.700000,0.313506,0.000000,0.000000,88.900000,-13.082944,75.817056,184.988299
1787324400000,1260.000000,1665.200000,0.321587,0.000000,0.000000,75.300000,-13.082944,62.217056,198.588299
1787328000000,1256.300000,1658.700000,0.320306,0.000000,0.000000,78.100000,-13.082944,65.017056,195.788299
1787331600000,1251.300000,1651.200000,0.319588,0.000000,0.000000,80.600000,-13.082944,67.517056,193.288299
1787335200000,1248.400000,1636.600000,0.310958,0.000000,0.000000,92.300000,-13.082944,79.217056,181.588299
1787338800000,1245.400000,1632.900000,0.311145,0.000000,0.000000,93.000000,-13.082944,79.917056,180.888299
1787342400000,1249.600000,1636.200000,0.309379,0.000000,0.000000,93.900000,-13.082944,80.817056,179.988299
1787346000000,1244.600000,1635.600000,0.314157,0.000000,0.000000,89.500000,-13.082944,76.417056,184.388299
1787349600000,1246.900000,1637.300000,0.313096,0.000000,0.000000,90.100000,-13.082944,77.017056,183.788299
1787353200000,1247.700000,1637.600000,0.312495,0.000000,0.000000,90.600000,-13.082944,77.517056,183.288299
1787356800000,1247.500000,1638.700000,0.313587,0.000000,0.000000,89.300000,-13.082944,76.217056,184.588299
1787360400000,1247.700000,1637.900000,0.312735,0.000000,0.000000,90.300000,-13.082944,77.217056,183.588299
1787364000000,1247.400000,1636.700000,0.312089,0.000000,0.000000,91.200000,-13.082944,78.117056,182.688299
1787367600000,1247.100000,1635.700000,0.311603,0.000000,0.000000,91.900000,-13.082944,78.817056,181.988299
1787371200000,1245.600000,1634.500000,0.312219,0.000000,0.000000,91.600000,-13.082944,78.517056,182.288299
1787374800000,1243.600000,1630.700000,0.311274,0.000000,0.000000,93.400000,-13.082944,80.317056,180.488299
1787378400000,1246.400000,1633.200000,0.310334,0.000000,0.000000,93.700000,-13.082944,80.617056,180.188299
1787382000000,1247.500000,1636.600000,0.311904,0.000000,0.000000,91.400000,-13.082944,78.317056,182.488299
1787385600000,1249.300000,1638.200000,0.311294,0.000000,0.000000,91.600000,-13.082944,78.517056,182.288299
1787389200000,1249.900000,1638.800000,0.311145,0.000000,0.000000,91.600000,-13.082944,78.517056,182.288299
1787392800000,1250.700000,1638.200000,0.309826,0.000000,0.000000,93.000000,-13.082944,79.917056,180.888299
1787396400000,1248.500000,1635.700000,0.310132,0.000000,0.000000,93.300000,-13.082944,80.217056,180.588299
1787400000000,1248.900000,1636.800000,0.310593,0.000000,0.000000,92.600000,-13.082944,79.517056,181.288299
1787403600000,1248.300000,1636.300000,0.310823,0.000000,0.000000,92.500000,-13.082944,79.417056,181.388299
1787407200000,1246.600000,1634.700000,0.311327,0.000000,0.000000,92.400000,-13.082944,79.317056,181.488299
1787410800000,1245.500000,1633.800000,0.311762,0.000000,0.000000,92.200000,-13.082944,79.117056,181.688299
1787414400000,1244.800000,1633.100000,0.311938,0.000000,0.000000,92.200000,-13.082944,79.117056,181.688299
1787418000000,1245.000000,1634.000000,0.312450,0.000000,0.000000,91.500000,-13.082944,78.417056,182.388299
1787421600000,1245.400000,1634.100000,0.312109,0.000000,0.000000,91.800000,-13.082944,78.717056,182.088299
1787425200000,1246.600000,1635.400000,0.311888,0.000000,0.000000,91.700000,-13.082944,78.617056,182.188299
1787428800000,1246.700000,1636.700000,0.312826,0.000000,0.000000,90.500000,-13.082944,77.417056,183.388299
1787432400000,1247.200000,1636.400000,0.312059,0.000000,0.000000,91.300000,-13.082944,78.217056,182.588299
1787436000000,1245.300000,1636.500000,0.314141,0.000000,0.000000,89.300000,-13.082944,76.217056,184.588299
1787439600000,1248.100000,1639.900000,0.313917,0.000000,0.000000,88.700000,-13.082944,75.617056,185.188299
1787443200000,1250.500000,1642.800000,0.313715,0.000000,0.000000,88.200000,-13.082944,75.117056,185.688299
1787446800000,1251.700000,1643.300000,0.312855,0.000000,0.000000,88.900000,-13.082944,75.817056,184.988299
1787450400000,1255.000000,1648.400000,0.313466,0.000000,0.000000,87.100000,-13.082944,74.017056,186.788299
1787454000000,1259.200000,1654.800000,0.314168,0.000000,0.000000,84.900000,-13.082944,71.817056,188.988299
1787457600000,1259.400000,1654.800000,0.313959,0.000000,0.000000,85.100000,-13.082944,72.017056,188.788299
1787461200000,1255.000000,1649.400000,0.314263,0.000000,0.000000,86.100000,-13.082944,73.017056,187.788299
1787464800000,1250.100000,1645.200000,0.316055,0.000000,0.000000,85.400000,-13.082944,72.317056,188.488299
1787468400000,1254.400000,1650.400000,0.315689,0.000000,0.000000,84.500000,-13.082944,71.417056,189.388299
1787472000000,1255.700000,1651.300000,0.315043,0.000000,0.000000,84.900000,-13.082944,71.817056,188.988299
1787475600000,1257.000000,1654.900000,0.316547,0.000000,0.000000,82.600000,-13.082944,69.517056,191.288299
1787479200000,1256.300000,1652.900000,0.315689,0.000000,0.000000,83.900000,-13.082944,70.817056,189.988299
1787482800000,1258.000000,1655.200000,0.315739,0.000000,0.000000,83.300000,-13.082944,70.217056,190.588299
1787486400000,1259.900000,1656.000000,0.314390,0.000000,0.000000,84.400000,-13.082944,71.317056,189.488299
1787490000000,1260.400000,1658.400000,0.315773,0.000000,0.000000,82.500000,-13.082944,69.417056,191.388299
1787493600000,1264.300000,1663.300000,0.315590,0.000000,0.000000,81.500000,-13.082944,68.417056,192.388299
1787497200000,1269.200000,1668.900000,0.314923,0.000000,0.000000,80.800000,-13.082944,67.717056,193.088299
1787500800000,1270.600000,1671.700000,0.315678,0.000000,0.000000,79.400000,-13.082944,66.317056,194.488299
1787504400000,1276.900000,1679.600000,0.315373,0.000000,0.000000,77.800000,-13.082944,64.717056,196.088299
1787508000000,1287.600000,1691.600000,0.313762,0.000000,0.000000,76.500000,-13.082944,63.417056,197.388299
1787511600000,1282.200000,1686.800000,0.315551,0.000000,0.000000,75.900000,-13.082944,62.817056,197.988299
1787515200000,1277.800000,1683.200000,0.317264,0.000000,0.000000,75.100000,-13.082944,62.017056,198.788299
1787518800000,1275.800000,1682.400000,0.318702,0.000000,0.000000,73.900000,-13.082944,60.817056,199.988299
1787522400000,1270.600000,1676.800000,0.319691,0.000000,0.000000,74.300000,-13.082944,61.217056,199.588299
1787526000000,1289.400000,1694.000000,0.313789,0.000000,0.000000,75.900000,-13.082944,62.817056,197.988299
1787529600000,1277.600000,1660.300000,0.299546,0.000000,0.000000,97.800000,-13.082944,84.717056,176.088299
1787533200000,1242.700000,1629.200000,0.311016,0.000000,0.000000,94.000000,-13.082944,80.917056,179.888299
1787536800000,1236.600000,1625.700000,0.314653,0.000000,0.000000,91.400000,-13.082944,78.317056,182.488299
1787540400000,1218.500000,1595.100000,0.309069,0.000000,0.000000,103.900000,-13.082944,90.817056,169.988299
1787544000000,1226.300000,1602.500000,0.306776,0.000000,0.000000,104.300000,-13.082944,91.217056,169.588299
1787547600000,1215.900000,1592.400000,0.309647,0.000000,0.000000,104.000000,-13.082944,90.917056,169.888299
1787551200000,1211.500000,1591.700000,0.313826,0.000000,0.000000,100.300000,-13.082944,87.217056,173.588299
1787554800000,1201.100000,1579.400000,0.314961,0.000000,0.000000,102.200000,-13.082944,89.117056,171.688299
1787558400000,1207.700000,1587.400000,0.314399,0.000000,0.000000,100.800000,-13.082944,87.717056,173.088299
1787562000000,1210.700000,1587.700000,0.311390,0.000000,0.000000,103.500000,-13.082944,90.417056,170.388299
1787565600000,1202.600000,1580.500000,0.314236,0.000000,0.000000,102.600000,-13.082944,89.517056,171.288299
1787569200000,1209.100000,1588.400000,0.313704,0.000000,0.000000,101.200000,-13.082944,88.117056,172.688299
1787572800000,1199.000000,1574.900000,0.313511,0.000000,0.000000,104.600000,-13.082944,91.517056,169.288299
1787576400000,1168.000000,1532.300000,0.311901,0.000000,0.000000,116.200000,-13.082944,103.117056,157.688299
1787580000000,1177.700000,1551.100000,0.317059,0.000000,0.000000,107.100000,-13.082944,94.017056,166.788299
1787583600000,1184.400000,1556.400000,0.314083,0.000000,0.000000,108.500000,-13.082944,95.417056,165.388299
1787587200000,1184.100000,1556.100000,0.314163,0.000000,0.000000,108.500000,-13.082944,95.417056,165.388299
1787590800000,1174.600000,1544.600000,0.315001,0.000000,0.000000,110.500000,-13.082944,97.417056,163.388299
1787594400000,1184.700000,1561.700000,0.318224,0.000000,0.000000,103.500000,-13.082944,90.417056,170.388299
1787598000000,1180.500000,1553.200000,0.315714,0.000000,0.000000,107.800000,-13.082944,94.717056,166.088299
1787601600000,1182.900000,1556.400000,0.315749,0.000000,0.000000,107.000000,-13.082944,93.917056,166.888299
1787605200000,1183.600000,1554.700000,0.313535,0.000000,0.000000,109.400000,-13.082944,96.317056,164.488299
1787608800000,1176.000000,1548.200000,0.316497,0.000000,0.000000,108.300000,-13.082944,95.217056,165.588299
1787612400000,1159.200000,1536.500000,0.325483,0.000000,0.000000,103.200000,-13.082944,90.117056,170.688299
1787616000000,1153.000000,1532.200000,0.328881,0.000000,0.000000,101.300000,-13.082944,88.217056,172.588299
1787619600000,1155.500000,1535.700000,0.329035,0.000000,0.000000,100.300000,-13.082944,87.217056,173.588299
1787623200000,1150.900000,1529.300000,0.328786,0.000000,0.000000,102.100000,-13.082944,89.017056,171.788299
1787626800000,1168.200000,1544.300000,0.321948,0.000000,0.000000,104.400000,-13.082944,91.317056,169.488299
1787630400000,1186.200000,1561.900000,0.316726,0.000000,0.000000,104.800000,-13.082944,91.717056,169.088299
1787634000000,1204.400000,1579.900000,0.311773,0.000000,0.000000,105.000000,-13.082944,91.917056,168.888299
1787637600000,1209.800000,1583.300000,0.308729,0.000000,0.000000,107.000000,-13.082944,93.917056,166.888299
1787641200000,1207.400000,1581.400000,0.309757,0.000000,0.000000,106.500000,-13.082944,93.417056,167.388299
1787644800000,1220.300000,1592.800000,0.305253,0.000000,0.000000,108.000000,-13.082944,94.917056,165.888299
1787648400000,1234.500000,1607.400000,0.302066,0.000000,0.000000,107.600000,-13.082944,94.517056,166.288299
1787652000000,1235.000000,1605.900000,0.300324,0.000000,0.000000,109.600000,-13.082944,96.517056,164.288299
1787655600000,1231.500000,1602.900000,0.301583,0.000000,0.000000,109.100000,-13.082944,96.017056,164.788299
1787659200000,1227.900000,1600.300000,0.303282,0.000000,0.000000,108.100000,-13.082944,95.017056,165.788299
1787662800000,1221.100000,1581.000000,0.294734,0.000000,0.000000,120.600000,-13.082944,107.517056,153.288299
1787666400000,1220.400000,1586.000000,0.299574,0.000000,0.000000,114.900000,-13.082944,101.817056,158.988299
1787670000000,1220.800000,1588.200000,0.300950,0.000000,0.000000,113.100000,-13.082944,100.017056,160.788299
1787673600000,1221.100000,1587.000000,0.299648,0.000000,0.000000,114.600000,-13.082944,101.517056,159.288299
1787677200000,1220.400000,1583.100000,0.297198,0.000000,0.000000,117.800000,-13.082944,104.717056,156.088299
1787680800000,1223.500000,1587.300000,0.297344,0.000000,0.000000,116.700000,-13.082944,103.617056,157.188299
1787684400000,1228.600000,1593.800000,0.297249,0.000000,0.000000,115.300000,-13.082944,102.217056,158.588299
1787688000000,1222.700000,1589.900000,0.300319,0.000000,0.000000,113.300000,-13.082944,100.217056,160.588299
1787691600000,1225.400000,1593.000000,0.299984,0.000000,0.000000,112.900000,-13.082944,99.817056,160.988299
1787695200000,1227.400000,1594.200000,0.298843,0.000000,0.000000,113.700000,-13.082944,100.617056,160.188299
1787698800000,1215.600000,1581.500000,0.301004,0.000000,0.000000,114.600000,-13.082944,101.517056,159.288299
1787702400000,1210.000000,1574.900000,0.301570,0.000000,0.000000,115.600000,-13.082944,102.517056,158.288299
1787706000000,1216.800000,1582.200000,0.300296,0.000000,0.000000,115.100000,-13.082944,102.017056,158.788299
1787709600000,1239.100000,1603.100000,0.293762,0.000000,0.000000,116.500000,-13.082944,103.417056,157.388299
1787713200000,1245.800000,1608.100000,0.290817,0.000000,0.000000,118.200000,-13.082944,105.117056,155.688299
1787716800000,1238.600000,1599.500000,0.291377,0.000000,0.000000,119.600000,-13.082944,106.517056,154.288299
1787720400000,1232.200000,1595.800000,0.295082,0.000000,0.000000,116.900000,-13.082944,103.817056,156.988299
1787724000000,1220.500000,1588.500000,0.301516,0.000000,0.000000,112.500000,-13.082944,99.417056,161.388299
1787727600000,1219.000000,1583.600000,0.299098,0.000000,0.000000,115.900000,-13.082944,102.817056,157.988299
1787731200000,1220.200000,1584.900000,0.298885,0.000000,0.000000,115.800000,-13.082944,102.717056,158.088299
1787734800000,1216.900000,1584.800000,0.302326,0.000000,0.000000,112.600000,-13.082944,99.517056,161.288299
1787738400000,1218.300000,1586.700000,0.302389,0.000000,0.000000,112.100000,-13.082944,99.017056,161.788299
